experience_id,full_option_code,environment_type,secondary_environment,primary_experience_type,secondary_experience_types,physical_intensity,estimated_duration_hours,ideal_group_type,family_friendly,requires_guide,authenticity_level,luxury_level,cultural_immersion_level,weather_dependent,indoor_activity,includes_food,includes_transport,accessibility_friendly,semantic_tags,unique_selling_points,experience_mood,target_interests,best_seasons,special_occasions,one_line_summary,bussines_description,ideal_timing
db777db9-aadc-4421-8aa6-08dd526bb72a,MEXEXLAGARUESTN02,city,,culture,"[""educational""]",low,4.5,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,"[""day_of_the_dead"",""mercado_jamaica"",""mexico_city"",""cultural_tradition"",""festivals"",""mexican_culture"",""local_market"",""traditions"",""celebration"",""autumn""]","[""Authentic Day of the Dead celebration at Mercado Jamaica"",""Deep cultural immersion in Mexico City"",""Guided experience with local operator""]","[""educational"",""cultural"",""festive""]","[""mexican_culture"",""traditions"",""festivals"",""local_market""]","[""fall""]","[""cultural exploration""]",Experience authentic Day of the Dead traditions at Mercado Jamaica in Mexico City.,"Supplier: Like a local by Garu
General Description: Title: Flowers and Traditions: Experience the Day of the Dead at Mercado Jamaica
Service Details: fullServiceDescription: Day of the Dead at Mercado Jamaica - 4.5h - ENG | serviceDescription: Day of the Dead at Mercado Jamaica | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",full_day
db829a9c-e685-44e8-a8dd-99daff7b5896,OXCEXMEXKANEPTN01,city,,culture,"[""shopping"",""educational""]",low,7,any,TRUE,TRUE,5,4,4,FALSE,FALSE,FALSE,FALSE,TRUE,"[""oaxaca"",""markets"",""city_tour"",""local_culture"",""shopping"",""traditional_crafts"",""food_tasting"",""historic_center"",""mexican_culture"",""educational""]","[""Authentic Oaxaca markets experience"",""Local guide insights into regional crafts and traditions"",""Visit to historic Oaxaca city center""]","[""educational"",""enriching"",""cultural""]","[""indigenous_culture"",""local_crafts"",""food"",""history""]","[""dry season (November-April)""]",[],Explore Oaxaca's vibrant markets and historic city in a full-day cultural tour.,"Supplier: México Kan Tours
Service Details: fullServiceDescription: Oaxaca city and markets - 7h - GER | serviceDescription: Oaxaca city and markets | serviceType: Operadora local | destinationName: Oaxaca
Location: address: Avenida Tulum S/N. Entre Orion y, C. Centauro Sur, Centro, 77760 Tulum, Q.R. | locations: Tulum, Oaxaca de Juárez",full_day
dba1ba4c-7937-480c-ab96-6f600f13c31d,TZIEXTZIMOLESTN01,cenote,,adventure,"[""nature""]",moderate,4,friends,TRUE,TRUE,5,3,2,TRUE,FALSE,FALSE,FALSE,TRUE,"[""cenote"",""snorkel"",""standup_paddleboard"",""geological_formations"",""underwater_exploration"",""deep_jump"",""flora_and_fauna"",""chiapas""]","[""Underwater geological formations exploration"",""8-meter cenote jump"",""English-speaking guide"",""combination of paddleboarding and snorkeling""]","[""adventurous"",""exciting"",""nature-immersive""]","[""adventure"",""nature"",""geology"",""water_sports""]","[""dry season""]",[],"Exciting cenote adventure with paddleboarding, snorkeling, and a daring jump in Chiapas","Supplier: Las 3 Tzimoleras
General Description: Title: Standup Paddleboard & Snorkel at Chucumaltik Cenote | Description: Today, you will meet your English-speaking guide and fellow travellers to begin your approximately 3-hour experience. Together, you will visit the Chucumaltik Cenote where your guide will tell you about the history, flora and fauna of the site. You will tour the cenote on standup paddleboards and explore underwater by snorkelling and observing the geological formations of the cenote walls. You will also have the opportunity to jump 8 metres into the deep blue of the cenote and, at the end of these activities, you can take some time to enjoy the cenote and the beauty that surrounds it. At the end of the designated time, your experience will have come to an end.
Service Details: fullServiceDescription: Standup Paddleboard & Snorkel Chucumaltik Cenote - 4h - ENG | serviceDescription: Standup Paddleboard & Snorkel Chucumaltik Cenote | serviceType: Operadora local | destinationName: Chiapas
Location: address: Tzimol, Chis., México | locations: Tzimol",full_day
dc245ff4-94b7-4b9b-b282-a75873234810,MUYEXSIAKAAESTN04,lake,,nature,"[""adventure"",""culture""]",moderate,5,any,TRUE,TRUE,4,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,"[""canal"",""mangroves"",""lagoon"",""mayan_trade_route"",""ecotourism"",""snorkeling"",""manatees"",""crocodiles"",""boca_paila"",""responsible_tourism"",""quintana_roo""]","[""Recreation of ancient Mayan trade routes"",""Serene lagoon swimming experience"",""Wildlife observation including manatees and crocodiles"",""Community-based ecotourism focus"",""Traditional local lunch included""]","[""relaxing"",""adventurous"",""educational"",""connecting with nature""]","[""indigenous_culture"",""nature_wildlife"",""ecotourism"",""adventure""]","[""spring"",""summer""]","[""educational trips"",""family outings"",""nature appreciation""]",Explore ancient Mayan trade routes and wildlife in Sian Ka'an's pristine lagoons.,"Supplier: Community Tours Sian Ka’an
General Description: Title: The Ancient Canal Experience in Sian Ka'an Biosphere Reserve | Description: Today you will visit the Sian Ka'an Biosphere Reserve, which in Mayan means place where the sky is born to live the Ancient Canal Experience which is a recreation of a Mayan trade route that consisted of arriving from the Caribbean Sea through a system of lagoons connected by canals through natural waters. You will start by arriving at the Muyil Community Center to join a group of travelers to begin this approximately 5-hour experience with a local Spanish-speaking guide. This community-based ecotourism cooperative focuses on the conservation and preservation of ecosystems by promoting unique experiences with a commitment to responsible tourism. You will be transferred to the Muyil dock where you will take a boat to navigate through the reserve visiting the Muyil and Chunyaxche lagoons until you reach the Xlapac dock. Once there, enjoy a serene swim in the water. It is a moment of reconnection with mother earth, as you float slowly through the crystal clear canals surrounded by mangroves and the soft sounds of birds and other local animals. 

After this magical experience, you will visit the Capelchén Lagoon where with a little luck you will be able to observe manatees and crocodiles in their natural habitat, to finish the tour you will visit the coast of Boca Paila beach to observe the difference between the water of the lagoon system and the water of the beach. Return to Muyil where you will be welcomed with a traditional lunch to complete the excursion.
Service Details: fullServiceDescription: Sian Kaan Ancient Canal Morning - 5h - SPA | serviceDescription: Sian Kaan Ancient Canal Morning | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Community tours Sian Ka'an Muyil, Chunyaxché, Quintana Roo, México | locations: Tulum",full_day
dc7a2e90-05ad-4ca0-83aa-7b503adfefa5,MEXENPABYOUMAJTEM,city,,educational,[],low,2,any,TRUE,FALSE,5,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,"[""temple"",""Mexico City"",""cultural_site"",""historical"",""religious"",""archaeological"",""tourism"",""city_tour""]","[""Access to major temple entrance"",""Cultural and historical significance"",""Convenient city location""]","[""educational"",""enriching""]","[""history"",""culture"",""religion"",""archaeology""]","[""year_round""]",[],Visit a major temple in Mexico City with included entrance fee for cultural exploration.,"Supplier: Pablo Yuichi
Service Details: fullServiceDescription: Major temple entrance fee | serviceDescription: Major temple entrance fee | serviceType: Operadora local | destinationName: Mexico Area
Location: address: Ciudad de México, CDMX, México | locations: Mexico City",full_day
dcfb7ef9-c1d8-46a2-916d-12ad7bbb6570,PQMEXGFIDELIPTI02,jungle,,adventure,"[""nature""]",moderate,3,any,TRUE,TRUE,5,3,3,TRUE,FALSE,FALSE,FALSE,TRUE,"[""palenque"",""chiapas"",""jungle"",""nature"",""adventure"",""guided_tour"",""archaeological_site""]","[""Visit to Palenque archaeological site"",""Jungle exploration experience"",""Professional guide""]","[""adventurous"",""educational""]","[""archaeology"",""nature"",""cultural heritage""]","[""dry season""]",[],Explore Palenque's jungle and archaeological marvels with expert guidance.,"Supplier: Fidel Cruz
Service Details: fullServiceDescription: Visit to the Palenque AS & jungle experience - 3h - ITA | serviceDescription: Visit to the Palenque AS & jungle experience | serviceType: Guía | destinationName: Chiapas
Location: address: Palenque, Chiapas, México | locations: Palenque",full_day
dd0411d9-8396-47fd-8b1d-023a8af60bd6,MUYEXSIAKAAESTN03,forest,river,culture,"[""adventure"",""nature""]",moderate,5,any,TRUE,TRUE,4,3,4,TRUE,FALSE,TRUE,TRUE,TRUE,"[""mayan_culture"",""canal_route"",""ecotourism"",""mangroves"",""lagoon"",""manatees"",""crocodiles"",""crystalline_waters"",""boca_paila"",""responsible_tourism"",""quintana_roo""]","[""Recreation of ancient Mayan trade route"",""Boat navigation through mangroves and lagoons"",""Wildlife observation including manatees and crocodiles"",""Traditional meal at the end of the tour""]","[""educational"",""adventurous"",""serene"",""authentic""]","[""indigenous_culture"",""ecotourism"",""wildlife"",""natural_waters""]","[""spring"",""summer"",""fall""]","[""educational trips"",""family outings"",""cultural experiences""]",Explore ancient Mayan trade routes through serene lagoons and mangroves in Sian Ka'an,"Supplier: Community Tours Sian Ka’an
General Description: Title: The Ancient Canal Experience in Sian Ka'an Biosphere Reserve | Description: Today you will visit the Sian Ka'an Biosphere Reserve, which in Mayan means a place where the sky is born to live The Ancient Canal Experience which is a recreation of a Mayan trade route that consisted of arriving from the Caribbean Sea through a lagoon system connected by canals through natural waters. You will start by arriving at the Muyil Community Center to join a group of travelers to start the tour of 5 hours with a Spanish-speaking guide. This community-based ecotourism cooperative focuses on the conservation and preservation of ecosystems by promoting unique experiences with a commitment to responsible tourism. You will be transferred to the Muyil dock where you will take a boat to navigate through the reserve visiting the Muyil and Chunyaxche lagoons until arriving at the Xlapac dock. Once there enjoy a serene dip in the water. It is a moment of reconnection with mother earth,  as you float slowly through the channels of crystalline waters surrounded by mangroves and the soft sounds of the local birds and other animals. 

After this magical experience, you will visit the Capelchen Lagoon where with a little luck you will be able to observe manatees and crocodiles in their natural habitat, to finish the tour you will visit the coast of Boca Paila beach to observe the difference between the water of the lagoon system and the water of the beach. Back to Muyil where you will be welcomed back with a traditional meal to complete the excursion.
Service Details: fullServiceDescription: Sian Kaan Ancient Canal Afternoon - 5h - SPA | serviceDescription: Sian Kaan Ancient Canal Afternoon | serviceType: Centro Ecoturístico | destinationName: Quintana Roo
Location: address: Community tours Sian Ka'an Muyil, Chunyaxché, Quintana Roo, México | locations: Tulum",full_day
ddd16ec8-10ec-40cc-a268-6419272014f0,PMOEXBLUECAESTI03,beach,,adventure,"[""nature""]",moderate,9,any,TRUE,TRUE,5,4,3,TRUE,FALSE,FALSE,TRUE,TRUE,"[""whale_sark"",""marine_life"",""quintana_roo"",""cancún"",""puerto_morelos"",""playa_del_carmen"",""ocean_expedition"",""nature"",""adventure"",""marine_biodiversity""]","[""Whale shark encounter in Quintana Roo"",""Full-day marine adventure"",""Includes multiple locations: Cancún, Puerto Morelos, Playa del Carmen""]","[""exciting"",""adventurous"",""educational""]","[""marine_biodiversity"",""eco_tourism"",""adventure_sports"",""nature""]","[""summer"",""early fall""]",[],Full-day whale shark expedition in Quintana Roo's vibrant waters,"Supplier: Blue Caribe
Service Details: fullServiceDescription: Whale Sark - 9h - GER | serviceDescription: Whale Sark | serviceType: Operadora local | destinationName: Quintana Roo
Location: address: Playa del Carmen, Quintana Roo, México | locations: Cancún, Puerto Morelos, Playa del Carmen",full_day
dddf9177-f396-44ff-8eec-05776b22e89f,PQMENRICALDASNF01,city,,educational,[],low,8,any,TRUE,FALSE,4,3,2,FALSE,FALSE,FALSE,TRUE,TRUE,"[""transportation"",""palenque"",""chiapas"",""mérida"",""entrance_fee"",""local_operator""]","[""Convenient transportation to Palenque archaeological site"",""Local operator service in Chiapas""]","[""educational""]","[""archaeology"",""history"",""cultural_sites""]","[""dry season""]",[],Transport service to Palenque archaeological site from Mérida.,"Supplier: Transportes Ricalde
Service Details: fullServiceDescription: Entrance fee to the AS of Palenque | serviceDescription: Entrance fee to the AS of Palenque | serviceType: Transporte, Operadora local | destinationName: Chiapas
Location: address: Mérida, Yuc., México | locations: Mérida",full_day
de391586-24da-41fc-96ab-e5d7324a072b,HOMEXCSBARBSSTN02,cenote,,nature,"[""adventure"",""culture""]",moderate,6,family,TRUE,FALSE,5,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,"[""cenote"",""yucatan"",""homun"",""water_games"",""family"",""adventure"",""nature"",""cenotespark"",""water_splash"",""panoramic_views""]","[""Multiple cenotes to explore in one park"",""Water games and splash pads for all ages"",""Panoramic lookout views"",""Transport options within the park"",""Included lunch""]","[""adventurous"",""family-friendly"",""refreshing"",""explorative""]","[""natural_wonders"",""family_activities"",""adventure_sports"",""ecotourism""]","[""dry season"",""winter""]",[],Explore four stunning cenotes in Yucatan with family-friendly water fun and panoramic views,"Supplier: Cenotes de Santa Bárbara
General Description: Title: Visit to Santa Barbara Cenotes Park, lunch included. | Description: Today, you will join a group of travellers to explore the Cenotes Park in Santa Barbara, Yucatan. The park is open from 9am to 6pm at which time you will dive in four cenotes: Pool Cocom, Cascabel, Chacsinkín and Xooch"", with the safety of lifeguards provided. You will also enjoy water games and splash pads for the whole family. From the rest area you can choose to be transported by bicycle, truck or wagon to the cenotes, and don""t miss the main course menu (included) and the panoramic views from the lookout point!
Note: The last time to enter the park is at 4pm.
Service Details: fullServiceDescription: Package 2: Santa Barbara cenotes - SPA | serviceDescription: Package 2: Santa Barbara cenotes | serviceType: Operadora local | destinationName: Yucatan
Location: address: Sobre, C. 19 S/N, 97580 Homún, Yuc. | locations: Homún",full_day
